employee_id,in_degree_weighted,out_degree_weighted,betweenness,eigenvector,pagerank,clustering_coeff,in_degree_weighted_norm,out_degree_weighted_norm,betweenness_norm,eigenvector_norm,pagerank_norm,influence_score,full_name,department,job_level_name,network_role
EMP00109,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Lukman Hutapea,Engineering,Senior Staff,Information Broker
EMP00108,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Labuh Riyanti,Engineering,Staff,Information Broker
EMP00107,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Wardaya Purnawati,Engineering,Specialist,Information Broker
EMP00106,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Setya Prakasa, S.Sos",Engineering,Senior Staff,Information Broker
EMP00104,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Soleh Nashiruddin,Engineering,Specialist,Information Broker
EMP00103,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Asmianto Melani,Engineering,Staff,Information Broker
EMP00102,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Olivia Nuraini,Engineering,Specialist,Information Broker
EMP00101,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Asirwanda Padmasari,Engineering,Specialist,Information Broker
EMP00864,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Puji Anggraini, M.Pd",IT Infrastructure,Specialist,Information Broker
EMP00863,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Malika Wulandari,IT Infrastructure,Specialist,Information Broker
EMP00099,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Asmianto Prastuti,Engineering,Specialist,Information Broker
EMP00098,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Dadap Sihombing,Engineering,Staff,Information Broker
EMP00096,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"KH. Jaeman Suwarno, S.Farm",Engineering,Staff,Information Broker
EMP00095,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Harsaya Saptono,Engineering,Specialist,Information Broker
EMP00094,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Catur Wibowo,Engineering,Senior Staff,Central Connector
EMP00093,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Gabriella Wacana,Engineering,Lead,Information Broker
EMP00092,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Hasim Laksita,Engineering,Staff,Information Broker
EMP00091,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Dt. Bakiman Prakasa,Engineering,Specialist,Information Broker
EMP00090,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Asirwanda Yulianti,Engineering,Specialist,Information Broker
EMP00088,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Taufan Hutagalung,Engineering,Staff,Information Broker
EMP00087,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Estiawan Hariyah,Engineering,Staff,Information Broker
EMP00882,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Almira Puspita,IT Infrastructure,Lead,Information Broker
EMP00879,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Ir. Reza Sinaga, S.H.",IT Infrastructure,Specialist,Information Broker
EMP00877,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Rahman Permata,IT Infrastructure,Senior Staff,Information Broker
EMP00876,0,7,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.2916666666666667,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Jefri Siregar,IT Infrastructure,Senior Staff,Central Connector
EMP00873,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Alika Prasasta, S.Gz",IT Infrastructure,Senior Staff,Information Broker
EMP00909,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Cinthia Halimah,IT Infrastructure,Senior Staff,Information Broker
EMP00907,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Gatot Samosir, S.T.",IT Infrastructure,Specialist,Information Broker
EMP00905,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Kusuma Sinaga,IT Infrastructure,Senior Staff,Information Broker
EMP00904,0,7,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.2916666666666667,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Rahmi Putra, S.Sos",IT Infrastructure,Staff,Central Connector
EMP00903,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Usyi Kuswandari, S.H.",IT Infrastructure,Specialist,Information Broker
EMP00902,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Yono Lazuardi,IT Infrastructure,Staff,Information Broker
EMP00901,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"dr. Ilsa Budiman, S.Kom",IT Infrastructure,Lead,Central Connector
EMP00897,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Embuh Waluyo,IT Infrastructure,Staff,Information Broker
EMP00895,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Bahuwirya Hartati, S.I.Kom",IT Infrastructure,Lead,Information Broker
EMP00892,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Lidya Puspita,IT Infrastructure,Staff,Information Broker
EMP00890,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Zamira Megantara,IT Infrastructure,Senior Staff,Information Broker
EMP00889,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Dr. Jasmani Permadi, S.H.",IT Infrastructure,Staff,Information Broker
EMP00888,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Keisha Nashiruddin,IT Infrastructure,Staff,Information Broker
EMP00886,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Harjaya Novitasari, S.Psi",IT Infrastructure,Senior Staff,Information Broker
EMP00885,0,10,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.4166666666666667,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Gangsar Yuniar,IT Infrastructure,Staff,Central Connector
EMP00100,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Puput Halim, S.Psi",Engineering,Specialist,Information Broker
EMP00083,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Martani Yuliarti, S.IP",Engineering,Staff,Information Broker
EMP00081,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Irfan Thamrin, S.Farm",Engineering,Senior Staff,Information Broker
EMP00080,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"dr. Dadap Kuswoyo, S.IP",Engineering,Staff,Information Broker
EMP00079,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Purwanto Kusmawati,Engineering,Staff,Information Broker
EMP00078,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Queen Permata, M.Kom.",Engineering,Lead,Information Broker
EMP00077,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Kayun Mustofa,Engineering,Staff,Information Broker
EMP00076,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Salsabila Laksita,Engineering,Staff,Information Broker
EMP00075,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Kamidin Prakasa,Engineering,Staff,Information Broker
EMP00074,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Satya Sitompul,Engineering,Staff,Information Broker
EMP00072,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Bagus Usamah,Engineering,Senior Staff,Information Broker
EMP00071,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Lanjar Prasetya,Engineering,Senior Staff,Information Broker
EMP00070,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Lanjar Puspasari,Engineering,Specialist,Information Broker
EMP00069,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Atma Sirait,Engineering,Staff,Information Broker
EMP00915,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Eva Napitupulu,IT Infrastructure,Staff,Information Broker
EMP00913,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Elon Puspasari,IT Infrastructure,Specialist,Information Broker
EMP00911,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Laras Gunawan,IT Infrastructure,Senior Staff,Information Broker
EMP00065,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"H. Muhammad Pangestu, S.Pd",Engineering,Staff,Information Broker
EMP00064,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Ir. Lintang Prabowo, M.Pd",Engineering,Specialist,Information Broker
EMP00063,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,R.M. Eman Nuraini,Engineering,Lead,Information Broker
EMP00061,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Puti Vanya Nasyidah, S.E.I",Engineering,Staff,Information Broker
EMP00059,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Asmianto Permadi,Engineering,Staff,Information Broker
EMP00058,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Yance Samosir,Engineering,Staff,Information Broker
EMP00057,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Anita Kusumo,Engineering,Staff,Information Broker
EMP00056,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Liman Sinaga,Engineering,Manager,Information Broker
EMP00053,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Drs. Dalimin Mangunsong,Engineering,Specialist,Information Broker
EMP00932,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Adiarja Nasyidah,Research,Staff,Information Broker
EMP00931,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Sakura Laksita,Research,Staff,Central Connector
EMP00929,0,9,0.0,3.134346671859714e-28,0.0005250965698183592,0.16666666666666666,0.0,0.375,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Kasiyah Halim,IT Infrastructure,Lead,Central Connector
EMP00925,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Hj. Alika Ardianto, S.Farm",IT Infrastructure,Lead,Information Broker
EMP00920,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Ella Thamrin,IT Infrastructure,Senior Staff,Information Broker
EMP00918,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Warsa Sirait, S.T.",IT Infrastructure,Staff,Information Broker
EMP00084,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Hadi Sirait,Engineering,Senior Staff,Information Broker
EMP00043,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Kezia Riyanti,Engineering,Staff,Information Broker
EMP00042,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Ir. Indra Riyanti, S.Pt",Engineering,Specialist,Information Broker
EMP00041,0,3,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.125,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Puti Eva Utami, S.E.",Engineering,Manager,Information Broker
EMP00039,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Gawati Mandala,Engineering,Senior Staff,Information Broker
EMP00038,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Restu Wacana,Engineering,Staff,Information Broker
EMP00037,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,T. Pangeran Padmasari,Engineering,Staff,Information Broker
EMP00948,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Ella Hutasoit, M.Kom.",Research,Specialist,Information Broker
EMP00947,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Makuta Anggriawan,Research,Senior Staff,Central Connector
EMP00946,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Puspa Kusmawati,Research,Staff,Information Broker
EMP00942,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Padmi Prasasta,Research,Lead,Information Broker
EMP00935,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Anita Mardhiyah,Research,Senior Staff,Central Connector
EMP00934,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,H. Endra Nasyiah,Research,Staff,Information Broker
EMP00933,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,dr. Adinata Budiyanto,Research,Staff,Central Connector
EMP00068,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Devi Prayoga,Engineering,Senior Staff,Information Broker
EMP00067,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Maida Maryati,Engineering,Senior Staff,Information Broker
EMP00066,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Salsabila Yulianti,Engineering,Senior Staff,Information Broker
EMP00012,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Eva Pratama,Engineering,Staff,Information Broker
EMP00469,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Hj. Sadina Puspasari, S.Kom",Sales,Specialist,Information Broker
EMP00004,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Lantar Anggraini,Engineering,Specialist,Information Broker
EMP00992,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Ika Andriani,Research,Staff,Central Connector
EMP00991,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Atma Marbun,Research,Manager,Central Connector
EMP00990,0,9,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.375,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Hasna Lailasari,Research,Senior Staff,Central Connector
EMP00987,0,9,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.375,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Putri Prasasta, M.Farm",Research,Senior Staff,Central Connector
EMP00986,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Victoria Hutasoit,Research,Staff,Information Broker
EMP00985,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"drg. Amalia Siregar, S.Farm",Research,Specialist,Information Broker
EMP00983,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Puspa Iswahyudi,Research,Lead,Information Broker
EMP00982,0,6,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.25,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Akarsana Irawan,Research,Lead,Central Connector
EMP00018,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Yance Utami,Engineering,Lead,Information Broker
EMP00017,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Cindy Puspasari,Engineering,Senior Staff,Information Broker
EMP00016,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Michelle Nasyiah, S.IP",Engineering,Staff,Information Broker
EMP00015,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Tgk. Yani Gunawan,Engineering,Staff,Information Broker
EMP00470,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Mila Pradana,Sales,Specialist,Information Broker
EMP00044,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Paris Ramadan,Engineering,Lead,Information Broker
EMP00025,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Emas Zulaika, S.Pt",Engineering,Senior Staff,Information Broker
EMP00024,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Kamila Pranowo,Engineering,Staff,Information Broker
EMP00023,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,"Rafid Utama, S.E.",Engineering,Staff,Information Broker
EMP00022,0,0,0.0,3.134346671859714e-28,0.0005250965698183592,0.0,0.0,0.0,0.0,8.75906844155438e-28,0.03672872475007239,0.0092,Indah Hasanah,Engineering,Staff,Information Broker
